OG_id,num_of_seq_aa_unique,mean_seq_len_orig,median_seq_len_orig,max_ld,mean_ld,median_ld,var_ld,dim_ur,dim_CI_ur,dim_R^2_ur,dim_range_end_ur,dim_range_start_ur,n_seq_from_dim_log10,n_seq_from_dim_log20,log10_nseq_ci,log20_nseq_ci
COG2421,501,380.05788423153695,364.0,0.97724,0.7440367848303393,0.77685,0.0151993103601553,5.199,0.856,0.941,1.0,0.5,13.263182514536647,10.194371043511396,2.183743841593262,1.6784730935267846
COG2423,896,326.75558035714283,326.0,0.98394,0.746864805367119,0.75758,0.0054977123487964,7.677,1.349,0.933,0.95,0.45,19.239991582696632,14.788276709083478,3.3808452058170846,2.5985912831253892
COG2425,392,549.4961832061068,484.0,0.97575,0.8403877519703533,0.86364,0.0093297943027599,6.559,1.636,0.874,1.0,0.5,17.539972341759306,13.48160488245144,4.374964895733835,3.362693335522268
COG2440,598,411.58402662229616,547.0,0.98996,0.7061857701551234,0.752,0.0557318908790367,4.533,0.311,0.989,0.6,0.1,12.391431344080807,9.524324101195557,0.8501511467039777,0.653444693463891
COG2442,626,102.02555910543131,80.0,0.99229,0.774310822747604,0.7963,0.0131517301835863,6.65,0.423,0.991,0.9,0.4,12.63319520117451,9.710149069028308,0.8035851985107996,0.6176530911577404
COG2445,292,147.0580204778157,140.0,0.96886,0.8006219735913006,0.80745,0.0058144509457048,8.474,1.051,0.966,1.0,0.5,18.06986490995616,13.88889185505227,2.2411409039844137,1.7225897261812526
COG2452,426,172.59628770301623,197.0,0.97421,0.7781673685722176,0.81818,0.0189646053662951,5.535,0.5,0.981,0.95,0.45,12.637062609667321,9.713121643454492,1.141559404667328,0.8774274293996832
COG2453,393,256.22391857506364,180.0,0.98519,0.8467180760243028,0.8597,0.0057063792272844,9.037,1.309,0.954,1.0,0.5,20.32233782306055,15.62019161033181,2.9436693825811946,2.262568420706466
COG2501,440,76.85067873303167,72.0,0.93333,0.6668179393249118,0.67143,0.0093601050283317,6.685,0.492,0.988,0.85,0.35,12.21595322156555,9.38944779311651,0.8990649192236726,0.691040884699076
COG2508,1020,452.26666666666665,426.0,0.98659,0.8230017394600626,0.82637,0.0032475759026434,10.05,1.587,0.945,1.0,0.5,26.36664039817222,20.26597425581721,4.163567991233761,3.2002090690529257
COG2509,512,511.859375,525.0,0.93241,0.6746792163802593,0.65854,0.0199426759186549,5.047,0.335,0.99,0.65,0.15,13.57525014283647,10.434233021590202,0.9010716857242358,0.69258332915251
COG2510,318,185.88050314465409,143.0,0.9528,0.7552327762236374,0.78873,0.0195773246006155,4.9,0.29,0.992,0.8,0.3,10.458255151104938,8.03844276147343,0.618957957922537,0.475744571597407
COG2512,339,270.80825958702064,261.0,0.97769,0.8611680894032222,0.87385,0.0074339413591884,8.625,1.118,0.963,1.0,0.5,20.75900949430318,15.955826970544832,2.6908489987977924,2.068245165573232
COG2513,865,294.8578034682081,290.0,0.97842,0.7147710804699208,0.74324,0.0127200355015019,5.514,0.664,0.968,0.95,0.45,13.525419183630692,10.395931860685494,1.6287410841368841,1.2518858823894028
COG2514,1005,246.22985074626865,283.0,0.96733,0.8325863563259398,0.84923,0.0056744801441415,8.402,0.958,0.971,1.0,0.5,20.478707898081655,15.740381056802873,2.334991926489196,1.7947256667956621
COG2515,476,325.55252100840335,330.0,0.9786,0.7098241239274657,0.74493,0.0126540295764164,5.564,0.722,0.962,0.95,0.45,13.960738957843253,10.730528123387643,1.8115840272399044,1.3924229520283748
COG2518,1353,248.180073800738,219.0,0.96721,0.7274307636109981,0.73423,0.0115290658025062,7.309,0.555,0.987,0.85,0.35,17.000477402160737,13.06693731798592,1.2909105155560554,0.9922219471175517
COG2519,442,326.8552036199095,275.0,0.98904,0.7766326843557937,0.81492,0.0159918534556296,5.036,0.505,0.977,1.0,0.5,12.260376426134677,9.423592435989601,1.2294460077835607,0.944978987326201
COG2520,274,310.978102189781,319.0,0.96657,0.7679858356728431,0.76833,0.0094397348068796,7.335,0.993,0.959,0.95,0.45,18.256991000513253,14.032721045140692,2.4716008266543508,1.8997262437388833
COG2524,1168,411.2825342465753,371.5,0.98587,0.8673738024850042,0.88779,0.0100365829016035,6.452,1.827,0.844,1.0,0.5,16.54149868418931,12.71415627565708,4.684023263486341,3.6002423303821276
COG2603,289,353.6401384083045,355.0,0.93258,0.6797673887447138,0.70185,0.0088819427198417,6.733,0.354,0.994,0.85,0.35,16.966583994849692,13.040886106696401,0.8920497154577145,0.6856488462454369
COG2606,1306,172.50954927425516,160.0,0.98501,0.7588912466013038,0.77914,0.0101391448194624,6.282,0.409,0.99,0.9,0.4,13.805075828736978,10.610882050948835,0.8988022944847857,0.6908390256030043
COG2607,399,328.85714285714283,292.0,0.96404,0.6371303346305462,0.65231,0.0172869186023048,4.951,0.296,0.992,0.55,0.05,12.127365110107284,9.321357040594654,0.7250454600266121,0.557285737026059
COG2610,934,447.4078807241747,450.0,0.97113,0.7280302793594836,0.74686,0.0100048400408114,6.507,0.553,0.984,0.9,0.4,17.181667676904382,13.206204110717456,1.4601909059978675,1.122334543295951
COG2703,618,258.80906148867314,150.0,0.98411,0.8411071312279376,0.83784,0.0072422134199469,11.288,1.101,0.978,0.95,0.45,24.48519479582699,18.819854175099906,2.388217529252792,1.835636024697466
COG2704,241,439.134693877551,440.0,0.94725,0.5774221317427385,0.60222,0.0166629287763996,3.835,0.517,0.96,0.85,0.35,10.047382808811392,7.722637327576529,1.354497239153974,1.0410960882287004
COG2706,554,560.836036036036,371.0,0.99731,0.7847780190754726,0.77722,0.0093220982053891,8.447,1.197,0.956,0.95,0.45,21.69361989193932,16.674188884375393,3.074140287753211,2.3628512009704448
COG2710,1066,477.4765478424015,469.0,0.97436,0.7852721825789004,0.81937,0.0111286328932837,6.262,0.85,0.959,1.0,0.5,16.656245516581233,12.802353191004418,2.2609084460386537,1.7377834896764222
COG2715,233,314.26609442060084,408.0,0.90361,0.6828874855705196,0.76579,0.0222721395897483,4.944,0.499,0.977,0.8,0.3,12.689474051175363,9.753406219277277,1.2807539545988078,0.9844153930864403
COG2716,304,190.0,178.0,0.94343,0.7564435380840715,0.77596,0.0116905947094009,6.537,0.741,0.971,1.0,0.5,14.545672747630613,11.180120978077237,1.648821096220634,1.2673198171569884
COG2717,422,235.936170212766,209.0,0.97041,0.729925054766917,0.73399,0.0131277327114758,6.432,0.677,0.975,0.9,0.4,14.83927716550718,11.405791730369712,1.5619077489192104,1.2005163248539017
COG2718,343,412.6822157434402,423.0,0.90909,0.6335433532811621,0.71495,0.0238522569701886,3.427,0.439,0.963,0.85,0.35,8.858614218629098,6.808923889651061,1.1347918418378098,0.8722257331651053
COG2719,344,509.2325581395349,510.0,0.97898,0.6194370577666282,0.70736,0.0337635498745726,3.162,0.415,0.962,0.65,0.15,8.53216371410138,6.5580069195460675,1.119812758175861,0.8607124831156288
COG2720,389,471.560411311054,468.0,0.99142,0.8284220851774309,0.8374,0.0041626066504793,10.345,1.164,0.972,1.0,0.5,27.5849790053445,21.202415853038417,3.103810107512904,2.385656070849368
COG2721,628,444.390127388535,500.0,0.98554,0.7226462502666626,0.71807,0.0228135548941019,4.439,0.432,0.979,0.8,0.3,11.952647870006775,9.187065563316805,1.1632223203070344,0.8940780183268437
COG2730,620,522.0225806451613,488.5,0.97773,0.8530096447964982,0.85923,0.0025086344508519,10.848,1.809,0.94,1.0,0.5,29.06269790606058,22.338222794954408,4.846462067852469,3.725096334446213
COG2731,275,154.83333333333334,154.0,0.95822,0.7286077852687459,0.73684,0.007871831392154,7.169,1.125,0.946,0.95,0.45,15.54946029033385,11.951653952757773,2.4401091960699652,1.8755210903686002
COG2733,257,427.36186770428014,425.0,0.95619,0.7160516193458171,0.72398,0.0083862390571144,6.733,0.604,0.982,0.9,0.4,17.565946747506025,13.501569376608597,1.5757956090143532,1.2111908366956177
COG2738,335,230.25671641791044,229.0,0.88911,0.6026591868799714,0.61317,0.0074317969397857,6.318,0.462,0.988,0.8,0.3,14.586941394017726,11.211840958803778,1.0666614314713818,0.8198592154111025
COG2740,587,131.46768707482994,98.0,0.96834,0.77846122343611,0.7963,0.0117444856755223,6.916,0.186,0.998,0.85,0.35,13.674688302072655,10.510663357222422,0.3677692342662686,0.2826754459866065
COG2747,322,103.49074074074076,100.0,0.98535,0.7679249381784408,0.77391,0.0044595683073397,8.953,1.392,0.947,0.95,0.45,17.848615933827553,13.718835071683726,2.7750780051254273,2.1329854149205567
COG2761,912,228.69550930996715,220.0,0.96154,0.7826925856490845,0.80818,0.0076956643315459,8.454,0.617,0.988,0.95,0.45,19.658847367675225,15.110218390962096,1.4347656524551233,1.1027921394870608
COG2764,1338,145.92531740104556,140.0,0.96963,0.7936595009575688,0.80537,0.0050390446328481,9.034,0.808,0.982,0.95,0.45,19.26711967530371,14.809127952096699,1.7232491363344475,1.3245268303402848
COG2766,384,662.1269430051814,644.0,0.95435,0.5983726113740209,0.6944,0.0523376801783213,2.503,0.442,0.933,1.0,0.5,6.979849643636884,5.364864504968399,1.2325583469786268,0.9473711990395656
COG2768,424,279.1745283018868,336.0,0.98103,0.8500296308934384,0.8974,0.0165108547612068,5.131,0.623,0.967,1.0,0.5,12.919968653830091,9.930569392626785,1.568727435458224,1.2057580845072087
COG2770,978,763.9744637385087,679.0,0.98779,0.8669373653959264,0.8703,0.0027583341598301,10.387,2.309,0.897,1.0,0.5,29.359212807613183,22.56613060841053,6.526467928446986,5.016385440918447
COG2771,1486,348.8494623655914,260.0,0.99842,0.8788080984723867,0.87859,0.0025143647665845,13.491,2.231,0.941,1.0,0.5,32.571140790843124,25.034888434082895,5.3862734492899715,4.1400071230034055
COG2802,476,214.76050420168067,214.0,0.91579,0.7380266951791243,0.75771,0.007853668235945,6.963,0.744,0.974,1.0,0.5,15.96065593411382,12.267707883220856,1.705403994683424,1.3108106656780578
COG2805,938,371.7569296375266,359.0,0.96781,0.6142019761385178,0.61838,0.0142454377047422,4.765,0.746,0.946,0.85,0.35,12.10731489870519,9.305946011280252,1.895499877111033,1.456922502500539
COG2807,615,407.3219512195122,405.0,0.97826,0.7557379074177062,0.76847,0.0052951721669846,9.544,0.944,0.978,0.9,0.4,24.794446543100733,19.057551805672915,2.452426397389678,1.8849883596558288
COG2808,360,212.24444444444444,210.0,0.97055,0.7064534012689571,0.71749,0.0064685334380893,8.045,0.583,0.988,0.85,0.35,18.577813343686245,14.27931208780859,1.3462852926499789,1.0347842072333633
COG2812,1795,526.2752089136491,550.0,0.97656,0.7940272671703574,0.80962,0.0065850896631528,9.092,0.641,0.989,0.95,0.45,24.82172025866966,19.07851497766728,1.7499694990989059,1.3450646833133222
COG2813,730,305.6484268125855,334.0,0.99056,0.7943326857958922,0.82906,0.0102491518714451,6.337,0.482,0.987,0.95,0.45,15.966877905305259,12.27249022583569,1.2144603361775501,0.9334606736393881
COG2815,899,609.4082313681869,644.0,0.99976,0.8267529318396336,0.85728,0.0087654216770292,9.967,0.741,0.987,0.9,0.4,27.995126448146973,21.51766411339321,2.0813071835132844,1.5997380463554096
COG2816,636,268.42610062893084,278.0,0.95588,0.7602894249492399,0.76036,0.0102420816547379,7.692,0.85,0.973,0.95,0.45,18.648855329953662,14.333916506234132,2.0607809451976875,1.583961132384167
COG2818,810,197.75185185185185,193.0,0.92889,0.6243504079720429,0.60287,0.0134007339707175,7.08,0.508,0.988,0.75,0.25,15.954932903206984,12.263309036979102,1.1447889710210661,0.8799097444612125
COG2819,509,325.3025540275049,300.0,0.98629,0.8152291124329007,0.82429,0.0035613352322482,10.383,1.406,0.959,1.0,0.5,25.65770005929657,19.721067265787482,3.474402993679185,2.6705018372047773
COG2820,516,261.1059730250482,257.0,0.95946,0.7333309336193272,0.77174,0.0152684608225986,5.57,0.54,0.979,0.95,0.45,13.323217183246957,10.240514997847876,1.2916583983758272,0.9927967861468319
COG2821,410,392.3649635036496,390.0,0.95238,0.7112132546961657,0.73051,0.0084855009780634,6.467,0.844,0.962,0.95,0.45,16.61938080797126,12.774018172801275,2.1689743933706116,1.6671209738432469
COG2823,1064,200.4169014084507,193.0,0.98587,0.8228638133492248,0.83838,0.0068959448558979,8.225,0.703,0.983,1.0,0.5,18.747875498075683,14.4100255647893,1.6024020030574109,1.2316410908263682
COG2824,534,124.48237476808906,113.0,0.98148,0.5905600938086304,0.61207,0.0308209960277747,4.171,0.361,0.983,0.6,0.1,8.529527733398066,6.5559808473478105,0.7382305230776076,0.5674200637479164
COG2825,821,186.73300970873785,175.0,0.9766,0.7975139576661419,0.80729,0.0043152570790812,9.057,1.323,0.953,1.0,0.5,20.222059939521753,15.54311584430566,2.95393455890331,2.2704584588734007
COG2827,1007,100.9235352532274,95.0,0.99174,0.7281492812538869,0.73984,0.0081836521494384,8.098,0.316,0.996,0.8,0.3,15.98643538338975,12.28752252958708,0.6238223735676909,0.47948346744251874
COG2828,299,376.9397993311037,376.0,0.96307,0.6024078651433189,0.64851,0.0204696387831261,4.102,0.61,0.951,0.55,0.05,10.4963850595903,8.067750239865504,1.5608958767308831,1.1997385778444556
COG2829,228,344.12554112554113,339.0,0.89685,0.7251549578792796,0.74373,0.010627849517115,6.732,1.055,0.946,1.0,0.5,16.715014145890443,12.847524039874214,2.6194800837662533,2.0133894625768414
COG2831,665,590.2375939849624,570.0,0.98784,0.8183886206178097,0.8186,0.0048348805296463,9.562,0.868,0.981,0.95,0.45,26.3008687137431,20.215420706207805,2.3874873502958596,1.8350747932428755
COG2832,404,134.68304668304668,129.0,0.97784,0.7118983468049039,0.71515,0.0070660847487938,7.758,1.102,0.955,0.9,0.4,16.298452555228124,12.52734572573033,2.3151449749756887,1.7794708674600184
COG2833,226,272.46902654867256,271.0,0.96744,0.6270162458210423,0.61348,0.0151800316822955,5.454,0.637,0.969,0.8,0.3,13.191008025850849,10.138896159053436,1.540643951680783,1.1841725070254931
COG2834,1018,242.07254901960783,215.0,0.96581,0.8227374295329112,0.83456,0.0047698925541747,9.339,1.036,0.972,1.0,0.5,21.64154634266452,16.63416401988468,2.400754043366575,1.8452718625763498
COG2835,764,88.20833333333333,64.0,0.9905,0.7001261520383169,0.7,0.021342006676691,5.392,0.172,0.998,0.75,0.25,9.716569775204778,7.468367222575774,0.3099499260636539,0.2382342660020462
COG2836,435,267.341743119266,237.0,0.9436,0.7504721245828698,0.75391,0.0073781787917285,7.813,0.605,0.986,0.95,0.45,18.35692694176147,14.109533986872457,1.4214694483253152,1.092572387310615
COG2837,545,396.8256880733945,411.0,0.98203,0.7657440719778738,0.81699,0.0136939786420219,5.556,0.402,0.988,0.95,0.45,14.478750302437366,11.128682928673085,1.047598563999248,0.8052070801523723
COG2838,352,738.6903409090909,741.0,0.84018,0.394889768032893,0.39382,0.0046051101788975,5.604,0.373,0.99,0.6,0.1,15.658643826367872,12.035574797317778,1.0422330740962198,0.8010830477158335
COG2839,206,164.76699029126215,161.5,0.90037,0.6882381349751361,0.70286,0.0064834375683237,6.82,0.703,0.976,0.95,0.45,14.748887961234068,11.336316618670246,1.5203032605201683,1.1685382086400558
COG2840,562,198.4031971580817,191.0,0.98682,0.7499983170621856,0.765,0.0079833512778002,6.847,0.809,0.969,0.95,0.45,15.578782659934836,11.974191764874872,1.8406944898331068,1.414797887802508
COG2841,211,77.3849765258216,78.0,0.9125,0.6789071658767772,0.70238,0.0111405486516066,6.058,0.148,0.999,0.8,0.3,11.221399848511458,8.625012402411684,0.27414446642121093,0.21071340963303553
COG2843,548,423.7377049180328,389.0,0.98316,0.8111363371542187,0.81306,0.0035803097561187,10.587,1.598,0.95,1.0,0.5,27.341708844237893,21.015433107123744,4.1269529359679,3.172065939849225
COG2844,597,853.4321608040201,883.0,0.9857,0.7146182844873135,0.72076,0.0118897485920611,6.241,0.578,0.981,0.9,0.4,18.346701776684004,14.10167470221988,1.6991497559563136,1.3060035215323007
COG2846,282,234.6267605633803,230.5,0.98628,0.7523435693193005,0.76471,0.0155727294518267,5.611,0.4,0.988,0.9,0.4,13.22328185755471,10.163702529245839,0.9426684624883059,0.7245555180357042
COG2847,571,176.64798598949213,164.0,0.96601,0.756972969736074,0.76023,0.0050459150200214,10.213,0.792,0.986,0.9,0.4,22.46681752758166,17.268485432663457,1.742261772431673,1.3391403566698774
COG2848,243,436.2633744855967,452.0,0.87293,0.5502765200829848,0.45415,0.0428073497019193,4.969,0.563,0.971,0.6,0.1,12.900109616359174,9.915305303760961,1.461614351783098,1.1234286347388651
COG2849,544,331.7702205882353,264.0,0.98251,0.8667329842378941,0.86869,0.0023268096426949,13.432,2.179,0.943,1.0,0.5,32.4240542520095,24.921834515784447,5.259977234598622,4.042933100796182
COG2850,424,378.8419811320755,381.5,0.95841,0.7553738361434497,0.79913,0.0157893313620102,5.683,0.403,0.988,0.95,0.45,14.565789729025871,11.195583328263092,1.0329074891426056,0.7939151999454561
COG2852,718,451.99860917941584,167.0,0.99466,0.85423353169932,0.88685,0.012542705286503,9.05,0.917,0.977,0.9,0.4,20.094539675800753,15.445100991346088,2.0360986610728498,1.5649897910568356
COG2853,468,269.97872340425533,258.0,0.97323,0.7039267468291879,0.71212,0.0062477459717628,7.519,1.092,0.954,0.9,0.4,18.044360820967263,13.869288856601893,2.6206200314531523,2.01426565120485
COG2854,537,211.1296296296296,210.0,0.95434,0.7679449863114594,0.78539,0.0069913130067947,7.47,1.042,0.957,1.0,0.5,17.195360491348403,13.216728706222291,2.398603163585681,1.8436186495158806
COG2855,699,352.96433666191155,344.0,0.97289,0.7417281991875417,0.74719,0.0068851551865496,7.397,0.65,0.982,0.9,0.4,18.674630280433416,14.3537276947276,1.641004418315766,1.261311748218594
COG2856,809,306.82345679012343,319.5,0.9837,0.8547278624141772,0.86364,0.0028927117206207,12.196,1.317,0.974,1.0,0.5,30.457479779242515,23.410282530571884,3.288988264124499,2.527988036467954
COG2857,491,288.6659877800407,263.0,0.97409,0.7659946160688309,0.79412,0.0170038853714721,5.643,0.373,0.99,0.8,0.3,13.591474924846267,10.446703742529666,0.8983909528562214,0.6905228594654554
COG2860,791,215.17906683480453,208.0,0.96311,0.6934116085711084,0.69725,0.0058357087113746,7.501,1.061,0.956,0.9,0.4,17.265345942769585,13.27052104894646,2.442145319994471,1.877086099577682
COG2861,332,356.1351351351352,340.0,0.96791,0.7999377545226223,0.819475,0.0085587066867424,7.588,0.8,0.975,1.0,0.5,19.101377826565987,14.681735156165704,2.0138511150833938,1.5478898425056096
COG2862,331,179.97590361445782,175.0,0.96277,0.6843678114071226,0.7,0.0193286829246708,4.161,0.141,0.997,0.85,0.35,9.264718647632673,7.121064601515524,0.3139450442961324,0.24130500091653184
COG2863,1462,227.8976109215017,206.0,0.98847,0.8309144419100907,0.84615,0.0065944892125238,8.973,0.324,0.997,0.95,0.45,20.717137991424988,15.923643621184912,0.7480611511447337,0.5749760986586326
COG2864,401,294.6641975308642,231.0,0.9683,0.7763816784289278,0.82059,0.0180459888902464,5.079,0.453,0.982,0.95,0.45,11.933729689754912,9.172524637807854,1.0643787260206687,0.8181046782687456
COG2865,810,417.3604938271605,449.0,0.99062,0.8541390574859986,0.85932,0.0039239991193854,11.284,1.581,0.957,1.0,0.5,29.8817633365391,22.96777432966788,4.186730577372237,3.218012337398522
COG2866,514,485.6446601941748,410.0,0.96953,0.8455769960786099,0.86536,0.0083257992404542,6.37,1.738,0.853,1.0,0.5,16.55782834204836,12.726707606459192,4.517661798819474,3.4723732841485204
COG2867,612,160.44117647058823,148.0,0.97869,0.7278939199105718,0.73684,0.0161478450804522,5.544,0.475,0.983,0.9,0.4,11.980067666370056,9.208141016192346,1.0264307614584733,0.7889370459400007
COG2869,244,255.327868852459,258.0,0.96799,0.6814588204142211,0.72222,0.0142494559937141,5.331,0.246,0.995,0.8,0.3,12.781022264575387,9.823772170642835,0.5897826818768608,0.45331981879162203
COG2870,834,343.21942446043164,335.0,0.98235,0.762931549627045,0.80412,0.0180663188191209,5.002,0.291,0.992,0.95,0.45,12.591589904719681,9.678170331725179,0.7325375174477063,0.5630442955881702
COG2871,336,389.4642857142857,407.0,0.98046,0.6377576510305615,0.68165,0.0525086620049834,3.072,0.166,0.993,0.5,0.0,7.990346617656294,6.141554494735855,0.43177003207387527,0.3318678535566901
COG2872,326,256.5061349693252,241.0,0.9627,0.7440767690420009,0.75934,0.011889733618314,5.989,0.237,0.996,0.9,0.4,14.16702749818192,10.889085989867413,0.5606253994104383,0.43090889624287476
COG2873,1069,431.73433115060806,429.0,0.98515,0.5470810498102817,0.53613,0.0102002023877309,5.36,0.512,0.979,0.7,0.2,14.075143744703606,10.818462135087323,1.344491342777658,1.033405338276998
COG2875,539,280.7755102040816,258.0,0.94421,0.6268288186852977,0.62132,0.0150399647901694,4.999,0.267,0.993,0.75,0.25,11.931054819882142,9.17046867454668,0.6372457765370139,0.4898009874182764
COG2876,681,346.1747430249633,343.0,0.96796,0.6478985860326508,0.62788,0.0178799185714476,5.631,0.802,0.955,0.8,0.3,14.19660427065217,10.911819341572464,2.021963527803772,1.5541252196663322
COG2877,713,278.40979020979023,279.0,0.92258,0.513433898190901,0.54317,0.0093251660114233,3.952,0.328,0.984,0.7,0.2,9.526723759997747,7.322447439142846,0.7906795023479911,0.6077334919126653
COG2878,714,292.1988795518207,237.0,0.98469,0.7931362281518499,0.84233,0.0203946686541444,4.479,0.174,0.997,0.75,0.25,10.606486425329786,8.152376548333738,0.4120403299860198,0.316703174684097
COG2879,210,72.88636363636364,67.0,0.9849,0.6238939890635681,0.67164,0.0255171264099793,3.217,0.172,0.993,0.85,0.35,5.853225146462,4.498916370851853,0.31294831370577053,0.24053889206916956
COG2882,301,149.84717607973425,148.0,0.92661,0.7705356363233666,0.78344,0.0056384500610823,8.39,1.179,0.956,1.0,0.5,17.930761477940745,13.781973926580973,2.5197101051838064,1.9367040833657885
COG2884,898,235.759423503326,228.0,0.93499,0.5961036172294184,0.6087,0.0089741830793189,5.484,0.369,0.99,0.8,0.3,12.770820102422702,9.815930566539404,0.8593057289923371,0.6604811048601459
COG2887,668,822.8787425149701,977.0,0.97472,0.843511426307804,0.85143,0.0089218053407028,7.366,0.595,0.985,1.0,0.5,21.941652532691084,16.864832175904716,1.772370792418028,1.3622828054117981
COG2888,222,299.76126126126127,72.5,0.99195,0.8324565883983532,0.92095,0.0334622249317754,3.547,0.534,0.95,0.8,0.3,6.586168165208839,5.062272343573128,0.9915460389685706,0.7621238882063858
COG2891,383,168.56883116883117,163.0,0.95122,0.7309234717646577,0.75706,0.0124461664335184,5.931,0.491,0.984,0.95,0.45,12.991669132712321,9.985679942822546,1.0755200715160596,0.8266681591512173
COG2893,712,170.37254901960785,140.0,0.96933,0.7673743106717867,0.77632,0.012836630802873,6.249,0.734,0.969,1.0,0.5,13.326615460908325,10.243126988096137,1.5653281722366317,1.203145336735888
COG2894,534,270.8810408921933,270.0,0.98582,0.4788303373597262,0.52206,0.0211027474937039,3.263,0.304,0.98,0.6,0.1,7.913301611961895,6.08233602479191,0.737249062223848,0.5666656915527859
COG2895,682,512.9780701754386,476.0,0.95638,0.6234938728194265,0.63272,0.0116099067098655,5.397,0.292,0.993,0.8,0.3,14.346507454022575,11.027038194227666,0.7762053319574933,0.5966083292040908
COG2896,1122,338.1274509803921,334.0,0.97934,0.6733786312195787,0.67069,0.0095522842953378,6.083,0.783,0.963,0.85,0.35,15.296798196263078,11.7574523625463,1.968994408626334,1.5134120006368161
COG2898,365,795.6246575342466,844.0,0.9942,0.8316922622309197,0.8481700000000001,0.0075235476741747,8.168,0.413,0.994,0.95,0.45,23.881730765941093,18.356018574155197,1.2075360928420265,0.9281385493543213
COG2900,343,86.64347826086957,72.0,0.98,0.704851622082417,0.70423,0.0121283721830132,6.234,0.746,0.968,0.9,0.4,11.52391413861954,8.857531476619265,1.3790246948043274,1.05994842501732
COG2901,297,108.4346405228758,95.5,0.97177,0.6459588952588953,0.65306,0.0217977496965181,4.372,0.275,0.991,0.8,0.3,8.602202308398313,6.6118401090423555,0.541080886278485,0.4158865576364703
COG2902,351,1539.4529914529917,1611.0,0.97942,0.645448920960521,0.62364,0.0101648506016195,7.802,1.031,0.961,0.8,0.3,24.95129929604495,19.178112248911713,3.2972045083596955,2.534303220793127
COG2904,233,281.15879828326183,280.0,0.83664,0.4982989303685067,0.5,0.0085510474000509,4.688,0.441,0.98,0.75,0.25,11.109137922520725,8.53872544026256,1.0450362252200598,0.8032376107414226
COG2906,629,375.9446202531645,93.5,0.9912,0.8481217323018035,0.92511,0.0239728717262549,5.936,0.433,0.988,0.8,0.3,11.675951159571756,8.974390443329424,0.8516992675361472,0.6546346128641578
COG2907,379,434.10263157894735,432.0,0.97683,0.6774232513855732,0.64159,0.0135491171717378,7.606,0.554,0.988,0.75,0.25,19.968052608719404,15.34788027583384,1.4544177156495597,1.1178971434146658
COG2908,817,267.5813953488372,262.0,0.97107,0.7413559498224013,0.78746,0.0119153631336617,6.115,0.393,0.991,0.85,0.35,14.70994943226391,11.306387616956272,0.9453818686638947,0.7266411011388086
COG2909,949,817.5026343519494,891.0,0.99374,0.8470774450120716,0.84353,0.0044000197911413,11.562,1.887,0.942,1.0,0.5,34.074953796811535,26.19075187380393,5.561272947118437,4.274515549720465
COG2910,608,212.78125,212.0,0.98054,0.7429502598521633,0.76087,0.0073370076611204,7.502,0.361,0.995,0.85,0.35,17.38814442113018,13.364906634805243,0.8367262244772053,0.643126005753758
COG2911,826,1437.4588377723971,1396.5,0.9921,0.8366453559909018,0.84211,0.0030895936649384,10.662,1.902,0.931,1.0,0.5,33.495700706665694,25.7455253286233,5.97531633315308,4.5927583169237955
COG2912,301,299.3973509933775,279.0,0.97688,0.7723716358803987,0.7931,0.0140479091021611,5.837,0.727,0.965,1.0,0.5,14.215694925339848,10.926492834690457,1.7705688214360236,1.3608977712557757
COG2913,560,157.02841918294848,151.0,0.97756,0.7982822839892666,0.81622,0.0073130400730219,8.217,0.913,0.972,1.0,0.5,17.823662080329278,13.699654996219333,1.9804068978143643,1.5221838884688148
COG2914,346,102.56647398843933,100.0,0.92073,0.6378894469297144,0.64356,0.0096337762637319,6.07,0.608,0.977,0.85,0.35,11.922283024157856,9.16372648124328,1.194192434709716,0.9178823229976795
COG2916,422,122.5967365967366,117.0,0.97353,0.7324410470443877,0.76224,0.0145331114176978,5.248,0.581,0.972,0.95,0.45,10.792696734287148,8.295501848732618,1.1948469517189086,0.9183853990308025
COG2917,409,196.24634146341464,192.0,0.96963,0.6788351474183805,0.70093,0.0112945537579688,5.55,0.371,0.99,0.85,0.35,12.597985363191695,9.6830860204436,0.8421355981520935,0.647283768213437
COG2918,274,552.4036363636363,524.0,0.96941,0.6550914983556588,0.62357,0.0193339860788329,4.569,0.73,0.944,0.85,0.35,12.36297739669977,9.502453777316886,1.9752623111382868,1.5182296470652936
COG2919,714,123.1183844011142,107.0,0.97321,0.7958102691118524,0.81967,0.0092963826522169,7.569,0.307,0.996,0.95,0.45,15.271141286956722,11.73773190307045,0.6194002345218276,0.4760845150274313
COG2920,397,116.83458646616542,109.0,0.98323,0.6387205955016155,0.66071,0.0181298981833221,3.988,0.305,0.987,0.85,0.35,8.09596549687439,6.222735466404532,0.6191748938181265,0.47591131325310476
COG2921,353,92.81792717086834,91.0,0.91892,0.6850210647373165,0.71429,0.0168557957901697,4.764,0.41,0.983,0.95,0.45,9.157928174443235,7.038983117195143,0.7881508294546025,0.6057898988350144
COG2922,207,156.66666666666666,157.0,0.88889,0.613047468223817,0.6358,0.0194100753094101,3.917,0.28,0.988,0.85,0.35,8.400976634473603,6.457173671992213,0.6005293483922923,0.4615799408112892
COG2923,209,125.51674641148324,119.0,0.95181,0.6809820017482517,0.712,0.0174777054481875,4.549,0.301,0.99,0.65,0.15,9.344088275190842,7.182069826470128,0.6182832646367208,0.4752259876384938
